,company_name,date_,total_comp_income_,dividends_,revenue_,stockholders_equity_,market_value_,delta_comprehensive_income_,delta_dividends_,delta_revenue_,delta_stockholders_equity_,delta_market_value_,delta_market_value_forward_,doc2vec_dim_1,doc2vec_dim_2,doc2vec_dim_3,doc2vec_dim_4,doc2vec_dim_5,doc2vec_dim_6,doc2vec_dim_7,doc2vec_dim_8,doc2vec_dim_9,doc2vec_dim_10,doc2vec_dim_11,doc2vec_dim_12,doc2vec_dim_13,doc2vec_dim_14,doc2vec_dim_15,doc2vec_dim_16,doc2vec_dim_17,doc2vec_dim_18,doc2vec_dim_19,doc2vec_dim_20,doc2vec_dim_21,doc2vec_dim_22,doc2vec_dim_23,doc2vec_dim_24,doc2vec_dim_25,doc2vec_dim_26,doc2vec_dim_27,doc2vec_dim_28,doc2vec_dim_29,doc2vec_dim_30,doc2vec_dim_31,doc2vec_dim_32,doc2vec_dim_33,doc2vec_dim_34,doc2vec_dim_35,doc2vec_dim_36,doc2vec_dim_37,doc2vec_dim_38,doc2vec_dim_39,doc2vec_dim_40,doc2vec_dim_41,doc2vec_dim_42,doc2vec_dim_43,doc2vec_dim_44,doc2vec_dim_45,doc2vec_dim_46,doc2vec_dim_47,doc2vec_dim_48,doc2vec_dim_49,doc2vec_dim_50,doc2vec_dim_51,doc2vec_dim_52,doc2vec_dim_53,doc2vec_dim_54,doc2vec_dim_55,doc2vec_dim_56,doc2vec_dim_57,doc2vec_dim_58,doc2vec_dim_59,doc2vec_dim_60,doc2vec_dim_61,doc2vec_dim_62,doc2vec_dim_63,doc2vec_dim_64,doc2vec_dim_65,doc2vec_dim_66,doc2vec_dim_67,doc2vec_dim_68,doc2vec_dim_69,doc2vec_dim_70,doc2vec_dim_71,doc2vec_dim_72,doc2vec_dim_73,doc2vec_dim_74,doc2vec_dim_75,doc2vec_dim_76,doc2vec_dim_77,doc2vec_dim_78,doc2vec_dim_79,doc2vec_dim_80,doc2vec_dim_81,doc2vec_dim_82,doc2vec_dim_83,doc2vec_dim_84,doc2vec_dim_85,doc2vec_dim_86,doc2vec_dim_87,doc2vec_dim_88,doc2vec_dim_89,doc2vec_dim_90,doc2vec_dim_91,doc2vec_dim_92,doc2vec_dim_93,doc2vec_dim_94,doc2vec_dim_95,doc2vec_dim_96,doc2vec_dim_97,doc2vec_dim_98,doc2vec_dim_99,doc2vec_dim_100
1430,PEOPLES FINANCIAL SERVICES,2017-12-31 00:00:00,17.5,9.319,89.15,264.976,344.5523,-0.003019426878596,0.016248636859324,0.050405316240928,0.032569811938368,-0.043143644411169,-0.053844946035769,0.040393609553575516,-0.47299379110336304,0.2445509284734726,0.4986947178840637,0.2759988307952881,0.23596541583538055,-0.18989068269729614,-0.9084512591362,1.5570828914642334,-2.2629241943359375,-0.5152661204338074,-0.22886504232883453,-0.4515155553817749,-0.11926644295454025,0.9954631328582764,-0.0038353311829268932,-0.25217634439468384,0.542898416519165,-0.29019102454185486,-1.0327140092849731,-2.0147368907928467,-0.5365028381347656,-0.5702088475227356,-0.31152278184890747,-0.39576810598373413,0.41923847794532776,0.4002014398574829,-2.164273262023926,0.3466568887233734,-0.34344562888145447,1.2581642866134644,-0.897864043712616,0.2183057963848114,-0.8533480763435364,-0.6711777448654175,-0.32312315702438354,1.7291896343231201,-1.6902481317520142,-0.7694469094276428,1.8591864109039307,0.4139666259288788,-0.9400895237922668,-0.6729530692100525,-0.157863587141037,-0.6247134804725647,-1.3501265048980713,1.272878885269165,1.1754220724105835,1.8275928497314453,1.3567699193954468,0.13355956971645355,0.7150824666023254,2.2797458171844482,-0.7590844631195068,1.282039761543274,-0.3370486795902252,0.08679348230361938,-2.493264675140381,0.6586031913757324,-0.05775503069162369,-0.03212013468146324,-1.2664332389831543,0.6631678938865662,-0.020318686962127686,-0.5410289764404297,-2.374044418334961,-1.1989822387695312,0.048574548214673996,0.7828202843666077,0.993668794631958,1.7325257062911987,-1.3578991889953613,0.4654184877872467,-0.07955548912286758,-0.015827897936105728,-2.1491098403930664,-1.9254783391952515,0.958146870136261,0.3303658664226532,0.8215029239654541,-0.26539143919944763,-1.8058415651321411,-0.6061553955078125,0.5662813186645508,0.026925206184387207,-0.04448863863945007,-0.1526499092578888,0.2934491038322449,0.10702554881572723,-0.3798130452632904,-0.8165438771247864,-1.0935804843902588,-1.506836175918579,-0.6224040985107422,-0.08915705233812332,-0.21395303308963776,-1.465125560760498,0.507274329662323,-0.32213523983955383,-0.7578092813491821
1431,PEOPLES FINANCIAL SERVICES,2016-12-31 00:00:00,17.553,9.17,84.87200000000001,256.618,360.0878,0.068545686978755,-0.015988840004292,0.077602844083291,0.031555505531258,0.275952842360093,-0.043143644411169,-0.03849679231643677,-0.4286235570907593,0.016415800899267197,0.2699439823627472,0.1703685224056244,0.23134209215641022,-0.30153295397758484,-0.614130437374115,1.2726497650146484,-2.247579574584961,-0.48367711901664734,0.16840143501758575,-0.5058110356330872,-0.11961232125759125,0.7884282469749451,-0.2938089072704315,-0.28690722584724426,0.6073150634765625,-0.25231489539146423,-1.0769264698028564,-2.0557830333709717,-0.3494797945022583,-0.542411744594574,-0.3504433333873749,-0.364682674407959,0.3103874623775482,0.25987130403518677,-2.1439096927642822,0.08717728406190872,-0.1366402953863144,1.2591886520385742,-1.0656815767288208,0.0706123411655426,-0.7702563405036926,-0.7964473366737366,-0.19500832259655,1.6229047775268555,-1.480871319770813,-0.7827122211456299,1.8700770139694214,0.21744856238365173,-0.9697997570037842,-1.130530834197998,0.1307986080646515,-0.63178551197052,-1.4105623960494995,0.8444937467575073,1.2428356409072876,1.7541416883468628,1.1762909889221191,0.33115488290786743,1.0239859819412231,2.468153476715088,-0.7351383566856384,1.4403225183486938,-0.3449306786060333,0.24687625467777252,-2.366992712020874,0.48330259323120117,-0.07048799842596054,-0.10289374738931656,-1.1021239757537842,0.7174406051635742,0.14180795848369598,-0.3572426736354828,-2.434734582901001,-1.238363265991211,-0.15267571806907654,0.6891372799873352,1.2046387195587158,1.7254961729049683,-1.420763611793518,0.4157674014568329,0.16555888950824738,-0.49549704790115356,-1.8373878002166748,-1.6652992963790894,1.0249651670455933,0.2816663384437561,0.8268657326698303,-0.4700873792171478,-1.8850106000900269,-0.735358715057373,0.41951224207878113,0.10664834827184677,-0.14304636418819427,-0.06556353718042374,0.3269121050834656,0.6160824298858643,-0.6294602751731873,-0.8313739895820618,-1.3325532674789429,-1.3219249248504639,-0.7414957880973816,0.047322582453489304,-0.03498886153101921,-1.1913954019546509,0.3690204918384552,-0.23506200313568115,-0.6293726563453674
1432,PEOPLES FINANCIAL SERVICES,2015-12-31 00:00:00,16.427,9.319,78.76,248.768,282.2109,-0.062278798949652,-0.004380341880342,-0.005643440604997,0.008059843017437,-0.247406693501547,0.275952842360093,0.00957433506846428,-0.42757830023765564,0.07385699450969696,0.1341627538204193,0.11943983286619186,-0.19115976989269257,-0.2400035411119461,-0.5588155388832092,1.449834942817688,-2.237151622772217,-0.439142107963562,-0.003266100073233247,-0.611758291721344,0.029747307300567627,0.8017986416816711,-0.3961407244205475,-0.5719517469406128,0.5923340320587158,-0.16080798208713531,-0.773544430732727,-1.8172553777694702,-0.4640433192253113,-0.44983723759651184,-0.6875970959663391,-0.6013188362121582,0.1205248311161995,0.3920675218105316,-1.7807183265686035,-0.03191884607076645,-0.13171802461147308,1.4006048440933228,-1.081974744796753,0.20284698903560638,-0.8410891890525818,-0.6866568326950073,-0.4848182201385498,1.4598591327667236,-1.3014370203018188,-0.9109874367713928,2.149405002593994,0.08977391570806503,-0.904413104057312,-0.9776968955993652,-0.05049658939242363,-0.6092870235443115,-1.2065171003341675,0.6138885617256165,1.1935526132583618,1.9063761234283447,1.1403021812438965,0.37148934602737427,0.6478431820869446,2.661795139312744,-0.9301798939704895,1.5468677282333374,-0.29417645931243896,0.4209533631801605,-2.0361170768737793,0.4157645106315613,-0.034683238714933395,0.29368627071380615,-0.7994616031646729,0.7031840085983276,0.2005489021539688,-0.344149649143219,-2.286334991455078,-1.0396333932876587,-0.07310381531715393,0.7180330157279968,1.1730746030807495,1.6657651662826538,-1.2961782217025757,0.8187100887298584,-0.02828286401927471,-0.5010225772857666,-1.840139627456665,-1.7232301235198975,1.0132591724395752,0.3596253991127014,0.7192403078079224,-0.6175416111946106,-1.7436420917510986,-0.6352466940879822,0.5671933889389038,0.14089268445968628,0.05921779200434685,-0.1410645991563797,0.17106987535953522,0.09931544214487076,-0.5349647998809814,-0.6356895565986633,-1.5250229835510254,-1.3833829164505005,-1.1230989694595337,0.34150880575180054,-0.14757409691810608,-1.40015709400177,0.28752565383911133,-0.5601814985275269,-0.6450157761573792
1438,SALISBURY BANCORP INC,2011-12-31 00:00:00,7.176,2.36,29.7,66.862,39.4382,0.444153753270276,0.003401360544218,-0.00877749224043,0.215319179874945,-0.073598707113226,0.000162279211526,-0.27580368518829346,0.6036302447319031,0.2198566347360611,0.3993675708770752,-0.3758184611797333,-0.12187930196523666,-0.04521888867020607,-0.4413980543613434,-0.10637755692005157,0.022274093702435493,0.16478198766708374,-0.7232373952865601,-0.08933066576719284,0.15745672583580017,-0.05984855443239212,-0.10731788724660873,0.4032323956489563,0.23089317977428436,0.20467153191566467,-0.627900242805481,0.5080375075340271,-0.8675996661186218,-0.7152957916259766,0.23061826825141907,0.3812541663646698,0.8044544458389282,-1.0228179693222046,-1.3215879201889038,0.08662723004817963,-1.960968255996704,1.9921090602874756,0.4539376199245453,-0.7194970846176147,-0.3945304751396179,0.6395835280418396,1.4834394454956055,1.2261745929718018,-1.6662397384643555,-0.28928250074386597,1.7744951248168945,0.939401388168335,-1.0434999465942383,-2.391624689102173,-1.2408933639526367,-1.593814492225647,-0.41745513677597046,0.7676475644111633,0.6242904663085938,1.8323694467544556,0.8308525681495667,0.2563032805919647,1.774627923965454,1.2792234420776367,-0.06945738941431046,0.5152266025543213,-1.392834186553955,-0.8481003046035767,-0.5900087952613831,-0.20666666328907013,-0.13814997673034668,-1.1130235195159912,-0.16283734142780304,1.8306241035461426,0.4248361587524414,1.114266037940979,-0.624252438545227,0.38739266991615295,-0.17729870975017548,0.3206532597541809,0.22252196073532104,0.06800408661365509,-1.565610647201538,0.1380576640367508,-2.8805336952209473,-1.3636260032653809,-0.6466466188430786,-0.7568703293800354,0.8190816044807434,-0.1657981276512146,1.4825718402862549,0.27224835753440857,0.11326313763856888,-0.46388232707977295,1.1311137676239014,-0.2621135413646698,-0.31589528918266296,0.3468625545501709,0.8686941266059875,1.532004714012146,-0.6728379726409912,-0.5576183795928955,-0.6499782800674438,-0.040258895605802536,-1.485686182975769,0.36110132932662964,0.05558008700609207,-0.798148512840271,-0.08920197188854218,-0.3562309145927429,0.42784973978996277
1440,SPINE INJURY SOLUTIONS INC,2017-12-31 00:00:00,-0.406,0.0,1.856,2.3280000000000003,5.2562,-0.462962962962963,#DIV/0!,-0.123287671232877,-0.14190932546996,0.305174811283274,-0.70809710437198,0.06277395039796829,0.36706605553627014,-0.22447346150875092,-0.29734036326408386,1.0641391277313232,-0.32164323329925537,-0.02416129969060421,-0.5101389288902283,-0.4665546715259552,0.5384839773178101,-0.05549619719386101,-0.22521327435970306,-0.6707028150558472,-0.06353171914815903,-0.48462724685668945,-0.1116304099559784,-0.16507653892040253,-0.4897672235965729,-0.20842565596103668,0.3287465274333954,0.28582170605659485,-0.27823367714881897,1.177016019821167,-0.4376208782196045,-0.42792022228240967,0.0009109328384511173,-0.0013141862582415342,0.5752497315406799,-0.03493667021393776,-0.8009470701217651,-0.5359947681427002,0.6309653520584106,-0.041970256716012955,-0.7948517203330994,-0.16820411384105682,-0.18413221836090088,-0.07247966527938843,-0.3934842348098755,-0.7530587315559387,0.9036522507667542,0.42121800780296326,0.13313017785549164,-0.0661923959851265,-0.68772953748703,-0.16466589272022247,0.019580410793423653,-0.6139729619026184,-0.46322110295295715,-0.2367996722459793,0.8414225578308105,-0.5112844705581665,-0.08471710979938507,1.2020634412765503,-0.6145619750022888,0.158299058675766,0.7421998381614685,-0.50867760181427,-1.151612639427185,0.6382192373275757,-0.05567821487784386,0.27602237462997437,0.05620567128062248,0.2412266582250595,0.45233625173568726,0.28698939085006714,-0.7760445475578308,0.7501774430274963,0.23585467040538788,0.44725897908210754,-0.585974395275116,0.8248500823974609,-0.1311473697423935,0.8419193029403687,-0.35159939527511597,-0.7701008915901184,0.08595599979162216,0.1731875240802765,-0.44233059883117676,0.47798392176628113,0.6530700922012329,-0.08126968890428543,-0.7754493951797485,-0.8789570927619934,0.35288333892822266,0.5870553255081177,-0.4962751567363739,-0.8670386672019958,-0.15530194342136383,0.058078039437532425,-0.09225926548242569,0.159929558634758,0.031575143337249756,-0.3817503750324249,-0.1394481062889099,-0.5639272332191467,-0.43979957699775696,0.15590998530387878,-0.007928785867989063,0.3014216125011444,0.2728533446788788
1441,SPINE INJURY SOLUTIONS INC,2016-12-31 00:00:00,-0.7559999999999999,0.0,2.117,2.713,4.0272,-0.285444234404537,#DIV/0!,-0.034215328467153,-0.232314657611771,-0.547581868224457,0.305174811283274,0.05125923082232475,-0.012967688962817192,-0.027381375432014465,-0.0057297926396131516,0.0005658519803546369,-0.004486036021262407,0.007783920504152775,-0.055728502571582794,-0.011413238942623138,0.009999762289226055,-0.04393097385764122,-0.04326830804347992,-0.007804756984114647,0.06474898010492325,0.024870963767170906,-0.04621560871601105,0.029103880748152733,0.019021982327103615,-0.030580418184399605,0.044899411499500275,0.031622737646102905,0.02642032690346241,0.08121733367443085,0.061960507184267044,0.025688789784908295,-0.10000590234994888,-0.026577429845929146,0.03798678144812584,0.004790831357240677,-0.010671070776879787,0.02673981711268425,0.02622283808887005,-0.02201683074235916,0.016894055530428886,-0.012015100568532944,0.020526494830846786,-0.0003973402490373701,-0.04207470640540123,-0.11120539158582687,0.059413205832242966,-0.02223088964819908,-0.031017914414405823,-0.012497895397245884,-0.029397858306765556,0.018989458680152893,0.008489931002259254,-0.03795469179749489,0.0425201840698719,0.05715424567461014,0.023650329560041428,-0.03120858035981655,0.03967316448688507,0.030752820894122124,-0.10724092274904251,0.02385886013507843,-0.008400829508900642,-0.07134488224983215,-0.18419954180717468,0.03489570692181587,-0.049120813608169556,-0.02125469781458378,-0.03537917509675026,0.05947532132267952,0.07709518820047379,-0.025446036830544472,-0.06029091775417328,0.01128380000591278,0.14503797888755798,0.04159097000956535,-0.010349495336413383,0.06533968448638916,-0.06141045317053795,0.011977464891970158,-0.02585168369114399,-0.03754396736621857,-0.043310683220624924,0.032319776713848114,-0.050264205783605576,0.07730809599161148,0.057876043021678925,0.0478396974503994,-0.07846546918153763,-0.07460196316242218,0.044001396745443344,0.04527133330702782,0.027100609615445137,0.003623903263360262,0.0126045485958457,0.00457715941593051,-0.009908368811011314,0.03585875779390335,-0.006966734305024147,-0.05795309692621231,-0.03152277693152428,-0.012346290983259678,-0.007279623299837112,0.05473367124795914,-0.0012158150784671307,0.05056072026491165,0.06027546152472496
1442,SPINE INJURY SOLUTIONS INC,2015-12-31 00:00:00,-1.058,0.0,2.192,3.534,8.9015,-0.375073833431778,#DIV/0!,0.070835368832438,-0.224489795918367,0.89866262824478,-0.547581868224457,0.062097836285829544,0.02589019201695919,-0.03530729189515114,-0.00023599019914399832,0.09190811216831207,-0.007466726470738649,0.05611959844827652,-0.03582940995693207,-0.0003310278116259724,-0.029655130580067635,-0.02797100320458412,-0.037966955453157425,-0.06423252820968628,0.04293067753314972,0.003305594902485609,-0.009535925462841988,0.046928584575653076,0.0274062380194664,-0.004942313302308321,0.02234475500881672,0.035245902836322784,0.0060518234968185425,0.06878456473350525,0.030119813978672028,-0.010849187150597572,-0.07679858058691025,-0.02629615180194378,0.009451882913708687,0.019873306155204773,-0.0009787660092115402,-0.006467827130109072,0.021631332114338875,-0.0401960164308548,0.01596006378531456,-0.017688404768705368,-0.004356377758085728,-0.005127099808305502,-0.05286209657788277,-0.07020629197359085,0.08317004889249802,0.0025938369799405336,-0.054016005247831345,-0.049764469265937805,-0.028364406898617744,0.0006194331799633801,0.016290107741951942,-0.031211182475090027,0.007631934713572264,0.03175114095211029,0.004151876084506512,-0.04005767032504082,0.0711553692817688,0.04488774761557579,-0.05942950397729874,0.07414950430393219,-0.0037734152283519506,-0.054379306733608246,-0.13884223997592926,0.017219439148902893,-0.04118751734495163,-0.005147870164364576,-0.022314222529530525,0.03273198381066322,0.03457530215382576,0.030711838975548744,-0.018029699102044106,0.02251272276043892,0.09793711453676224,0.0706605389714241,-0.028075452893972397,0.06780275702476501,-0.0355832464993,0.026160869747400284,-0.036822110414505005,0.0335504524409771,-0.021488841623067856,0.022881755605340004,-0.016009431332349777,0.08900927752256393,0.020232470706105232,0.004858533851802349,-0.03536367043852806,-0.0543590746819973,0.028756653890013695,0.06056493893265724,-0.009096653200685978,-0.01603364199399948,0.05337640270590782,-0.017921555787324905,-0.0027527485508471727,0.02821851521730423,-0.044271472841501236,-0.02979184314608574,-0.02922666445374489,0.0004932622541673481,-0.0273623988032341,0.0007339686271734536,-0.005913073662668467,0.05211968719959259,0.05079038813710213
1443,SPINE INJURY SOLUTIONS INC,2014-12-31 00:00:00,-1.693,0.0,2.047,4.557,4.6883,1.70447284345048,#DIV/0!,-0.37969696969697,-0.184356541972436,-0.53603238065078,0.89866262824478,0.038714487105607986,0.01030056457966566,0.040944281965494156,-6.753461639164016e-05,0.06402214616537094,0.012129328213632107,0.018737569451332092,-0.003754827892407775,0.022508781403303146,0.050678469240665436,-0.02934502623975277,-0.06916291266679764,-0.056839294731616974,0.023212652653455734,0.005822143983095884,-0.06996975839138031,0.01857934519648552,0.024103563278913498,-0.05362100526690483,0.051319923251867294,0.03405700996518135,0.027714762836694717,0.09620114415884018,0.032558608800172806,-0.015552591532468796,-0.09710001945495605,-0.0228962991386652,0.04340369254350662,0.0191009733825922,-0.001089255092665553,-0.0019368529319763184,0.007984324358403683,-0.009531816467642784,0.09613420069217682,-0.003271824447438121,0.03607252985239029,-0.026637684553861618,-0.055594302713871,-0.0976932942867279,0.12392061948776245,0.014598478563129902,-0.036702096462249756,-0.05578524246811867,-0.06446921080350876,-0.016352243721485138,-0.04663429036736488,-0.029773784801363945,0.02986069954931736,0.042111586779356,-0.012693896889686584,-0.026167823001742363,0.07067432254552841,0.03953378275036812,-0.09290792047977448,0.048497915267944336,-0.012174079194664955,-0.10668990761041641,-0.15048927068710327,0.08826785534620285,-0.06440956145524979,-0.025165079161524773,-0.03954703360795975,0.037497203797101974,0.06231962889432907,0.016375763341784477,-0.08411595225334167,0.017331507056951523,0.08917296677827835,0.07117089629173279,-0.03401727229356766,0.079530730843544,-0.07981208711862564,0.022889679297804832,-0.07863902300596237,0.0035097524523735046,-0.1389065980911255,0.03496855869889259,-0.045070938766002655,0.08752752840518951,0.0718645229935646,0.011896362528204918,-0.0799243226647377,-0.06593611091375351,0.0664052814245224,0.030422961339354515,0.01763608120381832,-0.034310732036828995,0.01998322270810604,0.030069822445511818,-0.038837235420942307,0.002621461870148778,-0.02140839956700802,-0.08154813945293427,-0.014541449956595898,0.025632338598370552,0.013159236870706081,0.03820127248764038,-0.0529780350625515,-0.003447611816227436,0.04791155830025673
1444,SPINE INJURY SOLUTIONS INC,2013-12-31 00:00:00,-0.626,0.0,3.3,5.5870000000000015,10.1048,0.455813953488372,#DIV/0!,-0.045967042497832,-0.038878376053673,0.108480786318411,-0.53603238065078,0.013137212023139,0.027555346488952637,-0.016981136053800583,0.030753998085856438,0.05828751623630524,-0.010566826909780502,0.02796163782477379,-0.002974868519231677,-0.007639667019248009,0.002319941995665431,-0.016680752858519554,-0.043127063661813736,-0.03472767025232315,0.06209151819348335,0.03145288676023483,-0.022776633501052856,0.025227036327123642,0.007535535842180252,-0.009030033834278584,0.0233925711363554,0.040239907801151276,0.03981544077396393,0.06298880279064178,0.0013045902596786618,-0.011656559072434902,-0.08721716701984406,-0.013469856232404709,0.006505949422717094,0.016038795933127403,-0.036448292434215546,-0.026927456259727478,0.021527448669075966,-0.02031349204480648,0.012512769550085068,-0.00770182441920042,0.04417930543422699,0.015504439361393452,-0.03406185656785965,-0.08560061454772949,0.08142634481191635,-0.007279643788933754,-0.021305903792381287,-0.029513195157051086,-0.0011833768803626299,-0.0011889277957379818,-0.008848284371197224,-0.031639765948057175,-0.006293340120464563,0.0732482448220253,-0.002358832396566868,-0.02355954609811306,0.035344816744327545,0.013943325728178024,-0.07186848670244217,0.05206364765763283,0.012967272661626339,-0.03614213690161705,-0.10852833837270737,0.05353933200240135,-0.029602957889437675,-0.016727227717638016,-0.03452346473932266,0.059913598001003265,0.037501879036426544,-0.016040826216340065,-0.06582432985305786,0.005327112972736359,0.055927492678165436,0.06061587855219841,-0.04428786039352417,0.0362955667078495,-0.016852596774697304,0.012318800203502178,-0.08269242197275162,0.004670541733503342,-0.05518227815628052,-0.012609942816197872,-0.0038418541662395,0.11206678301095963,0.04098842293024063,0.01675262860953808,-0.048943810164928436,-0.0632135421037674,0.043935179710388184,0.0529991015791893,0.02256140112876892,0.008292523212730885,0.03129226714372635,-0.010671827010810375,-0.011151294223964214,0.015373030677437782,-0.035169996321201324,-0.026119841262698174,-0.017073508352041245,0.005309684667736292,-0.01061185821890831,0.005851169116795063,-0.019227096810936928,0.039986927062273026,0.023962130770087242
1445,SPINE INJURY SOLUTIONS INC,2012-12-31 00:00:00,-0.43,0.0,3.459,5.813,9.1159,-1.32699619771863,#DIV/0!,-0.336339217191097,0.551374432879637,-0.547907636457414,0.108480786318411,0.019554080441594124,0.024857698008418083,-0.015500926412642002,-0.01763741672039032,0.05299922451376915,-0.003580153686925769,0.02578081004321575,-0.010220009833574295,0.0013864398933947086,0.031414348632097244,-0.04331432282924652,-0.07860361039638519,-0.03457344323396683,0.05466916784644127,-0.011103905737400055,0.006613430567085743,0.01568465121090412,-0.003954649902880192,-0.03911582753062248,0.0599687397480011,0.038360677659511566,0.029282433912158012,0.05033997446298599,0.035105250775814056,-0.0020447440911084414,-0.09795136749744415,0.010626599192619324,0.034775733947753906,0.03057391569018364,0.0035618289839476347,-0.00802166759967804,0.009115047752857208,-0.02236110530793667,0.029696380719542503,-0.014136083424091339,0.04927857965230942,0.010837286710739136,-0.02534031681716442,-0.09887581318616867,0.08095897734165192,0.014347885735332966,-0.024097992107272148,-0.047007665038108826,-0.012412268668413162,0.01257712859660387,-0.017378944903612137,-0.020505264401435852,0.0033262702636420727,0.056885603815317154,0.027627669274806976,-0.06780573725700378,0.08316686749458313,-0.014010605402290821,-0.061495181173086166,0.03181953728199005,-0.006688868626952171,-0.043229177594184875,-0.12048868834972382,0.05425259843468666,-0.04856305196881294,-0.020806342363357544,-0.01448953989893198,0.020670756697654724,0.05219176411628723,0.011728772893548012,-0.07304994016885757,0.00466951122507453,0.08877737820148468,0.04399292171001434,-0.0644095242023468,0.038053497672080994,-0.007798311300575733,0.03936179727315903,-0.06986761838197708,0.020620908588171005,-0.05885846167802811,-0.006666533183306456,-0.026855507865548134,0.06386139243841171,-0.004876625724136829,0.010339346714317799,-0.0530971884727478,-0.019946234300732613,0.05757671222090721,0.05671064555644989,-0.006138909142464399,-0.025247089564800262,0.06552281975746155,-0.023065993562340736,-0.013572257943451405,0.028598161414265633,-0.06018644571304321,-0.049298517405986786,-0.0022423004265874624,0.006581390276551247,-0.004240076057612896,0.021424824371933937,-0.03626822680234909,0.0478556752204895,0.0342886708676815
1446,SPINE INJURY SOLUTIONS INC,2011-12-31 00:00:00,1.315,0.0,5.2120000000000015,3.747,20.1638,0.193284936479129,#DIV/0!,0.537463126843658,1.11336717428088,0.544846502149046,-0.547907636457414,0.16515515744686127,0.02289949543774128,-0.28671422600746155,-0.49029168486595154,0.4635654091835022,-0.3668398857116699,0.11671868711709976,-0.4754406213760376,-0.2283250093460083,0.3682222068309784,0.12709012627601624,-0.49136289954185486,-0.6506475210189819,0.32844457030296326,-0.7028496861457825,-0.18482007086277008,-0.17329759895801544,-0.2819019556045532,-0.20804336667060852,0.1878623366355896,0.1665601134300232,-0.08260030299425125,1.3861254453659058,-0.552495002746582,-0.42189398407936096,-0.4867112934589386,-0.10881085693836212,-0.038339436054229736,0.3028225004673004,-0.3233453333377838,-0.48216545581817627,0.633184015750885,-0.08595141768455505,-0.47604531049728394,0.1692652404308319,0.183367520570755,-0.044411350041627884,-0.0920160710811615,-0.8416726589202881,0.3966333866119385,-0.017837775871157646,-0.05732852965593338,-0.079933300614357,-0.6931746602058411,-0.1911608725786209,0.2092863917350769,-0.43479254841804504,-0.7328706383705139,0.3180748224258423,0.5070164203643799,-0.49492236971855164,0.21164044737815857,0.7451017498970032,-0.27082309126853943,0.2811964452266693,0.3198598623275757,-0.5088524222373962,-1.66340172290802,0.10340487211942673,-0.22656023502349854,0.17689457535743713,0.01759982667863369,0.1903628557920456,0.4237695336341858,0.27669069170951843,-0.4052676856517792,0.7067204117774963,0.3249185085296631,0.5360052585601807,-0.762028694152832,0.43976742029190063,0.3961728811264038,0.6423391699790955,-0.7092182636260986,-0.31206655502319336,-0.23363928496837616,-0.3505342900753021,-0.44712936878204346,0.6882998943328857,-0.018400568515062332,-0.1851949244737625,-0.19239255785942078,-0.43492400646209717,0.38238248229026794,0.7315574884414673,-0.24185281991958618,-0.43971651792526245,-0.07445253431797028,0.18430082499980927,-0.011708300560712814,0.13738958537578583,0.004715200513601303,-0.3411482870578766,-0.11290745437145233,-0.07706563174724579,-0.09038282930850983,-0.05475500226020813,0.08780044317245483,0.4558078944683075,0.11453410238027573
1447,SPINE INJURY SOLUTIONS INC,2010-12-31 00:00:00,1.102,0.0,3.39,1.773,13.0523,-0.863546310054482,-1,-0.891401845207586,-0.974937095360606,-0.851270925228097,0.544846502149046,0.04362452030181885,0.03444487974047661,0.029475323855876923,-0.008518578484654427,0.07086861878633499,-0.04050394892692566,0.0034368978813290596,-0.0019245905568823218,0.0035257581621408463,0.026321986690163612,-0.056287623941898346,-0.10665895789861679,-0.0681978315114975,0.04573418200016022,-0.041359297931194305,-0.008817773312330246,0.0078206118196249,0.04568438604474068,-0.03474358841776848,0.010994813404977322,0.05830197408795357,0.03856775909662247,0.11254600435495377,0.036573685705661774,-0.0023895835038274527,-0.07027279585599899,-0.016530275344848633,-0.0168736781924963,0.020515616983175278,-0.047696374356746674,-0.0077049448154866695,0.045410193502902985,0.0016215540235862136,0.05689794942736626,-0.04251059889793396,0.021326081827282906,-0.004951225593686104,-0.026824118569493294,-0.11882621049880981,0.13658984005451202,0.008965028449892998,-0.07929018139839172,-0.05188322439789772,-0.007174293976277113,-0.02351856417953968,-0.02097334712743759,-0.056837741285562515,0.02646934799849987,0.08659004420042038,0.03243693336844444,-0.04785632714629173,0.07029454410076141,0.027235709130764008,-0.1062772125005722,0.08845406770706177,-0.0005965937743894756,-0.04179014265537262,-0.1387079805135727,0.0663662925362587,-0.03639153763651848,0.02938516065478325,-0.03411911427974701,0.017678426578640938,0.05370596423745155,0.046482980251312256,-0.050685618072748184,0.00870143435895443,0.03965703025460243,0.058974433690309525,-0.06545070558786392,0.05774462968111038,-0.047301795333623886,0.0346623994410038,-0.06915612518787384,-0.02157158963382244,-0.10360103845596313,-0.026496483013033867,0.0035012352745980024,0.08222996443510056,0.03134942054748535,0.03215951472520828,-0.06977366656064987,-0.05738190561532974,0.06474535912275314,0.02158661000430584,0.008202128112316132,0.032486870884895325,-0.008120349608361721,-0.01538377720862627,0.027707723900675774,-0.03513912484049797,-0.0655587688088417,-0.07237234711647034,-0.06994783133268356,0.002240341156721115,-0.027119630947709084,0.004188005346804857,-0.02500554732978344,0.03916992247104645,0.02587067149579525
